anio,mes,departamento,pais,producto,toneladas,precio
2017,Septiembre,Bogotá,Otros,Cacao,85.16,310.28
2017,Septiembre,Santander,Otros,Cacao,100.08,160.13
2017,Septiembre,Caldas,México,Cacao,0.00,0.00
2017,Septiembre,Santander,México,Cacao,699.38,1313.07
2017,Septiembre,Antioquia,Países Bajos,Cacao,100.00,511.00
2017,Septiembre,Antioquia,Panamá,Cacao,54.21,255.07
2017,Septiembre,Antioquia,Paraguay,Cacao,12.55,30.31
2017,Septiembre,Bogotá,Paraguay,Cacao,12.50,34.70
2017,Septiembre,Antioquia,Perú,Cacao,50.83,166.14
2017,Septiembre,Antioquia,Puerto Rico,Cacao,11.03,37.54
2017,Septiembre,Caldas,Puerto Rico,Cacao,0.82,2.42
2017,Septiembre,Antioquia,República Dominicana,Cacao,2.58,5.87
2017,Septiembre,Caldas,República Dominicana,Cacao,4.37,9.47
2017,Septiembre,Antioquia,Trinidad y Tobago,Cacao,4.82,15.52
2017,Septiembre,Valle del Cauca,Trinidad y Tobago,Cacao,0.12,0.47
2017,Septiembre,Bolívar,Venezuela,Cacao,0.98,16.55
2017,Septiembre,Bogotá,Curazao,Cacao,0.03,0.20
2017,Septiembre,Valle del Cauca,Alemania,Cacao,0.00,0.01
2017,Agosto,Bogotá,Alemania,Cacao,40.10,162.65
2017,Agosto,Bogotá,Estados Unidos,Cacao,129.77,787.49
2017,Agosto,Cauca,Japón,Cacao,1.01,13.89
2017,Agosto,Bogotá,Reino Unido,Cacao,0.20,3.40
2017,Agosto,Bogotá,Argentina,Cacao,179.43,706.94
2017,Agosto,Bogotá,Bélgica,Cacao,29.41,135.38
2017,Agosto,Valle del Cauca,Chile,Cacao,21.17,53.87
2017,Agosto,Caldas,Italia,Cacao,250.24,604.12
2017,Agosto,Bogotá,Países Bajos,Cacao,13.02,27.35
2017,Agosto,Bogotá,Rusia   ,Cacao,26.94,150.97
2017,Agosto,Bogotá,Trinidad y Tobago,Cacao,49.98,235.88
2017,Agosto,Bogotá,Uruguay,Cacao,11.11,51.91
2017,Agosto,Valle del Cauca,Costa Rica,Cacao,7.34,18.63
2017,Agosto,Valle del Cauca,Cuba,Cacao,10.50,41.88
2017,Agosto,Antioquia,Chile,Cacao,12.84,36.69
2017,Agosto,Bogotá,Chile,Cacao,17.99,83.50
2017,Agosto,Antioquia,El Salvador,Cacao,8.43,44.04
2017,Agosto,Valle del Cauca,El Salvador,Cacao,4.48,9.35
2017,Agosto,Valle del Cauca,Emiratos Árabes,Cacao,12.72,20.94
2017,Agosto,Valle del Cauca,Estados Unidos,Cacao,6.16,22.20
2017,Agosto,Caldas,Guatemala,Cacao,0.18,0.70
2017,Agosto,Valle del Cauca,Guatemala,Cacao,0.49,1.18
2017,Agosto,Valle del Cauca,Honduras,Cacao,1.00,2.95
2017,Agosto,Valle del Cauca,Otros,Cacao,200.24,267.31
2017,Agosto,Antioquia,México,Cacao,120.00,588.00
2017,Agosto,Caldas,México,Cacao,2.96,9.46
2017,Agosto,Bogotá,Panamá,Cacao,8.02,24.42
2017,Agosto,Caldas,Panamá,Cacao,0.36,1.07
2017,Agosto,Valle del Cauca,Panamá,Cacao,16.16,47.41
2017,Agosto,Caldas,Perú,Cacao,27.33,71.02
2017,Agosto,Valle del Cauca,Perú,Cacao,13.08,38.50
2017,Agosto,Valle del Cauca,Puerto Rico,Cacao,7.07,34.70
2017,Agosto,Valle del Cauca,República Dominicana,Cacao,4.89,17.17
2017,Agosto,Antioquia,Ecuador,Cacao,135.50,661.99
2017,Agosto,Bogotá,Ecuador,Cacao,1.00,3.55
2017,Agosto,Caldas,Ecuador,Cacao,39.59,96.04
2017,Agosto,Valle del Cauca,Ecuador,Cacao,53.78,188.78
2017,Agosto,Antioquia,Aruba,Cacao,1.15,5.35
2017,Agosto,Antioquia,Barbados,Cacao,1.01,3.50
2017,Agosto,Bogotá,Canadá,Cacao,10.69,47.01
2017,Agosto,Antioquia,Costa Rica,Cacao,21.75,129.40
2017,Agosto,Bogotá,Costa Rica,Cacao,0.31,5.00
2017,Agosto,Caldas,Costa Rica,Cacao,8.74,26.21
2017,Agosto,Antioquia,Cuba,Cacao,0.22,0.52
2017,Agosto,Antioquia,Curazao,Cacao,1.19,3.83
2017,Agosto,Caldas,Curazao,Cacao,0.12,0.31
2017,Agosto,Bogotá,Emiratos Árabes,Cacao,7.71,38.83
2017,Agosto,Antioquia,España,Cacao,5.91,27.65
2017,Agosto,Bogotá,España,Cacao,201.61,401.79
2017,Agosto,Bolívar,España,Cacao,0.48,1.76
2017,Agosto,Santander,España,Cacao,150.00,301.63
2017,Agosto,Antioquia,Estados Unidos,Cacao,144.62,557.11
2017,Agosto,Caldas,Estados Unidos,Cacao,0.71,3.29
2017,Agosto,Risaralda,Estados Unidos,Cacao,0.32,0.91
2017,Agosto,Antioquia,Guatemala,Cacao,2.82,19.15
2017,Agosto,Antioquia,Honduras,Cacao,16.47,35.01
2017,Agosto,Caldas,Honduras,Cacao,5.76,12.11
2017,Agosto,Caldas,Israel,Cacao,0.01,0.00
2017,Agosto,Huila,Italia,Cacao,227.04,531.00
2017,Agosto,Valle del Cauca,Jamaica,Cacao,0.60,2.54
2017,Agosto,Santander,Otros,Cacao,300.24,604.81
2017,Agosto,Bogotá,México,Cacao,19.88,129.21
2017,Agosto,Santander,México,Cacao,699.38,1364.77
2017,Agosto,Valle del Cauca,Países Bajos,Cacao,0.04,0.15
2017,Junio,Bogotá,Argentina,Cacao,179.01,762.11
2017,Agosto,Antioquia,Panamá,Cacao,37.13,148.80
2017,Agosto,Bogotá,Paraguay,Cacao,12.00,53.06
2017,Agosto,Antioquia,Perú,Cacao,101.39,298.41
2017,Agosto,Caldas,República Dominicana,Cacao,2.87,6.60
2017,Agosto,Antioquia,Trinidad y Tobago,Cacao,3.12,10.60
2017,Agosto,Bogotá,Otros,Cacao,40.03,165.15
2017,Agosto,Valle del Cauca,Venezuela,Cacao,0.02,3.68
2017,Agosto,Atlántico,Aruba,Cacao,0.01,0.02
2017,Agosto,Bogotá,Aruba,Cacao,0.03,0.11
2017,Julio,Bogotá,Alemania,Cacao,0.59,10.44
2017,Julio,Bogotá,Estados Unidos,Cacao,219.67,1350.32
2017,Julio,Cauca,Estados Unidos,Cacao,0.10,5.84
2017,Julio,Santander,Estados Unidos,Cacao,0.30,1.32
2017,Julio,Bogotá,Guatemala,Cacao,0.39,1.87
2017,Julio,Bogotá,Japón,Cacao,39.05,184.20
2017,Julio,Bogotá,Puerto Rico,Cacao,0.75,9.16
2017,Julio,Bogotá,Argentina,Cacao,116.98,447.75
2017,Julio,Bogotá,Bahrein,Cacao,17.79,90.18
2017,Julio,Bogotá,Reino Unido,Cacao,53.80,183.00
2017,Julio,Bogotá,Rusia   ,Cacao,37.49,165.03
2017,Julio,Valle del Cauca,Arabia Saudita,Cacao,7.71,16.87
2017,Julio,Caldas,Argentina,Cacao,2.99,6.64
2017,Julio,Caldas,Bolivia,Cacao,0.21,0.18
2017,Julio,Valle del Cauca,Bolivia,Cacao,0.61,4.14
2017,Julio,Valle del Cauca,Canadá,Cacao,0.45,1.13
2017,Julio,Valle del Cauca,Costa Rica,Cacao,0.45,1.52
2017,Julio,Valle del Cauca,Cuba,Cacao,1.40,6.41
2017,Julio,Antioquia,Chile,Cacao,12.41,23.80
2017,Julio,Bogotá,Chile,Cacao,8.00,45.68
2017,Julio,Valle del Cauca,Chile,Cacao,6.51,23.15
2017,Julio,Bogotá,El Salvador,Cacao,0.13,0.41
2017,Julio,Valle del Cauca,El Salvador,Cacao,4.04,8.38
2017,Julio,Valle del Cauca,Estados Unidos,Cacao,3.39,12.21
2017,Julio,Valle del Cauca,Guatemala,Cacao,1.81,4.65
2017,Julio,Bogotá,Hong Kong,Cacao,1.69,8.84
2017,Julio,Valle del Cauca,Otros,Cacao,410.35,553.72
2017,Julio,Bogotá,Panamá,Cacao,8.00,31.06
2017,Julio,Caldas,Panamá,Cacao,2.06,5.29
2017,Julio,Valle del Cauca,Panamá,Cacao,13.36,47.85
2017,Julio,Bogotá,Perú,Cacao,20.01,78.73
2017,Julio,Caldas,Perú,Cacao,25.21,55.61
2017,Julio,Valle del Cauca,Perú,Cacao,20.14,57.85
2017,Julio,Valle del Cauca,Puerto Rico,Cacao,6.14,25.92
2017,Julio,Antioquia,Ecuador,Cacao,206.32,1095.21
2017,Julio,Caldas,Ecuador,Cacao,56.35,129.02
2017,Julio,Valle del Cauca,Ecuador,Cacao,84.29,305.94
2017,Julio,Antioquia,Aruba,Cacao,1.41,5.56
2017,Julio,Bogotá,Australia,Cacao,0.18,1.70
2017,Julio,Antioquia,Barbados,Cacao,0.58,2.00
2017,Julio,Bogotá,Bélgica,Cacao,15.89,71.88
2017,Julio,Antioquia,Bolivia,Cacao,1.93,5.04
2017,Julio,Antioquia,Canadá,Cacao,1.98,7.10
2017,Julio,Bogotá,Canadá,Cacao,6.88,37.52
2017,Julio,Antioquia,Costa Rica,Cacao,4.38,23.55
2017,Julio,Caldas,Costa Rica,Cacao,11.88,36.53
2017,Julio,Antioquia,Curazao,Cacao,1.08,3.82
2017,Julio,Bogotá,Curazao,Cacao,0.01,0.03
2017,Julio,Valle del Cauca,Curazao,Cacao,0.11,0.61
2017,Junio,Bogotá,Australia,Cacao,0.51,3.70
2017,Julio,Antioquia,El Salvador,Cacao,1.33,4.66
2017,Julio,Caldas,España,Cacao,0.01,0.00
2017,Julio,Santander,España,Cacao,175.00,358.40
2017,Julio,Antioquia,Estados Unidos,Cacao,318.93,1259.19
2017,Julio,Caldas,Estados Unidos,Cacao,0.37,1.97
2017,Julio,Antioquia,Guatemala,Cacao,1.11,4.64
2017,Julio,Antioquia,Otros,Cacao,4.11,11.54
2017,Julio,Caldas,Honduras,Cacao,4.11,8.91
2017,Julio,Bogotá,Italia,Cacao,4.00,21.53
2017,Julio,Huila,Italia,Cacao,350.87,785.00
2017,Junio,Antioquia,Estados Unidos,Cacao,228.18,1016.89
2017,Julio,Valle del Cauca,Jamaica,Cacao,6.58,19.67
2017,Julio,Antioquia,Japón,Cacao,20.00,62.00
2017,Julio,Santander,Otros,Cacao,100.08,206.63
2017,Julio,Bogotá,México,Cacao,58.61,330.01
2017,Julio,Caldas,México,Cacao,0.86,4.09
2017,Julio,Santander,México,Cacao,199.82,400.59
2017,Julio,Cundinamarca,Países Bajos,Cacao,25.00,60.75
2017,Julio,Antioquia,Panamá,Cacao,57.92,250.32
2017,Julio,Antioquia,Perú,Cacao,38.51,91.15
2017,Julio,Bogotá,Polonia,Cacao,15.48,34.63
2017,Julio,Caldas,República Dominicana,Cacao,3.28,7.22
2017,Julio,Valle del Cauca,República Dominicana,Cacao,1.08,3.80
2017,Julio,Antioquia,Singapur,Cacao,100.00,508.00
2017,Julio,Bogotá,Otros,Cacao,60.01,173.33
2017,Junio,Cauca,Australia,Cacao,0.39,23.41
2017,Junio,Bogotá,Chile,Cacao,0.23,1.94
2017,Junio,Bogotá,Estados Unidos,Cacao,351.55,1969.40
2017,Junio,Bogotá,Otros,Cacao,20.31,84.46
2017,Junio,Bogotá,México,Cacao,22.06,146.77
2017,Junio,Bogotá,Emiratos Árabes,Cacao,8.95,49.91
2017,Junio,Caldas,Italia,Cacao,325.48,707.50
2017,Junio,Caldas,Países Bajos,Cacao,150.11,345.34
2017,Junio,Valle del Cauca,Panamá,Cacao,7.38,18.20
2017,Junio,Bogotá,Reino Unido,Cacao,40.00,131.91
2017,Junio,Bogotá,Trinidad y Tobago,Cacao,24.99,117.92
2017,Junio,Valle del Cauca,Barbados,Cacao,0.20,0.86
2017,Junio,Valle del Cauca,Costa Rica,Cacao,2.03,3.72
2017,Junio,Valle del Cauca,Cuba,Cacao,3.49,12.27
2017,Junio,Antioquia,Chile,Cacao,13.00,24.37
2017,Junio,Valle del Cauca,Chile,Cacao,4.03,11.97
2017,Junio,Bogotá,El Salvador,Cacao,0.27,1.12
2017,Junio,Valle del Cauca,Emiratos Árabes,Cacao,11.75,19.13
2017,Junio,Valle del Cauca,Haití,Cacao,90.58,130.11
2017,Junio,Cauca,Japón,Cacao,4.00,33.50
2017,Junio,Caldas,Perú,Cacao,27.86,61.32
2017,Junio,Valle del Cauca,Perú,Cacao,7.58,22.33
2017,Junio,Valle del Cauca,Puerto Rico,Cacao,7.44,34.67
2017,Junio,Valle del Cauca,República Dominicana,Cacao,22.05,70.27
2017,Junio,Valle del Cauca,Otros,Cacao,44.24,60.54
2017,Junio,Antioquia,Ecuador,Cacao,190.82,936.55
2017,Junio,Bogotá,Ecuador,Cacao,1.19,28.24
2017,Junio,Caldas,Ecuador,Cacao,29.47,64.59
2017,Junio,Valle del Cauca,Ecuador,Cacao,66.51,233.04
2017,Junio,Valle del Cauca,Venezuela,Cacao,3.27,56.41
2017,Junio,Antioquia,Barbados,Cacao,0.44,1.87
2017,Junio,Antioquia,Bolivia,Cacao,0.41,1.19
2017,Junio,Antioquia,Canadá,Cacao,3.81,15.57
2017,Junio,Bogotá,Canadá,Cacao,11.05,52.61
2017,Junio,Antioquia,Corea,Cacao,30.80,263.96
2017,Junio,Antioquia,Costa Rica,Cacao,24.82,163.49
2017,Junio,Bogotá,Costa Rica,Cacao,0.18,2.65
2017,Junio,Caldas,Costa Rica,Cacao,8.59,27.26
2017,Junio,Antioquia,El Salvador,Cacao,6.36,26.40
2017,Junio,Antioquia,España,Cacao,2.57,17.11
2017,Junio,Bogotá,España,Cacao,1.67,9.59
2017,Junio,Santander,España,Cacao,200.00,407.50
2017,Junio,Caldas,Estados Unidos,Cacao,1.28,7.83
2017,Junio,Valle del Cauca,Estados Unidos,Cacao,1.90,7.24
2017,Junio,Santander,Otros,Cacao,200.00,398.75
2017,Junio,Antioquia,Guatemala,Cacao,2.31,7.64
2017,Junio,Antioquia,Otros,Cacao,6.19,16.91
2017,Junio,Caldas,Honduras,Cacao,2.30,5.03
2017,Junio,Huila,Italia,Cacao,320.86,715.72
2017,Junio,Valle del Cauca,Jamaica,Cacao,4.72,13.92
2017,Junio,Antioquia,Japón,Cacao,20.00,68.00
2017,Junio,Antioquia,México,Cacao,41.74,146.93
2017,Junio,Caldas,México,Cacao,0.29,1.31
2017,Junio,Santander,México,Cacao,499.56,1028.30
2017,Junio,Antioquia,Países Bajos,Cacao,180.00,792.00
2017,Junio,Bogotá,Países Bajos,Cacao,25.00,86.50
2017,Junio,Cundinamarca,Países Bajos,Cacao,50.00,118.25
2017,Junio,Huila,Países Bajos,Cacao,124.27,290.29
2017,Junio,Antioquia,Panamá,Cacao,38.07,150.24
2017,Junio,Caldas,Panamá,Cacao,0.81,3.22
2017,Junio,Antioquia,Perú,Cacao,47.60,152.25
2017,Junio,Antioquia,Puerto Rico,Cacao,14.44,49.64
2017,Junio,Caldas,República Dominicana,Cacao,13.46,45.44
2017,Junio,Bogotá,Rusia   ,Cacao,41.96,179.38
2017,Junio,Caldas,Rusia   ,Cacao,0.61,1.96
2017,Junio,Antioquia,Trinidad y Tobago,Cacao,12.17,40.86
2017,Junio,Atlántico,Aruba,Cacao,0.03,0.00
2017,Junio,Caldas,Venezuela,Cacao,1.80,4.64
2017,Mayo,Bogotá,Estados Unidos,Cacao,84.44,566.14
2017,Mayo,Bogotá,Puerto Rico,Cacao,0.88,10.48
2017,Mayo,Bogotá,Argentina,Cacao,104.48,427.30
2017,Mayo,Caldas,Países Bajos,Cacao,175.18,385.33
2017,Mayo,Magdalena,Países Bajos,Cacao,84.13,219.16
2017,Mayo,Bogotá,Reino Unido,Cacao,47.28,160.58
2017,Mayo,Bogotá,Rusia   ,Cacao,71.91,369.03
2017,Mayo,Bogotá,Trinidad y Tobago,Cacao,50.00,237.94
2017,Mayo,Valle del Cauca,Canadá,Cacao,9.07,22.65
2017,Mayo,Valle del Cauca,Costa Rica,Cacao,0.18,0.61
2017,Mayo,Valle del Cauca,Cuba,Cacao,3.15,12.13
2017,Mayo,Valle del Cauca,Chile,Cacao,17.11,37.48
2017,Mayo,Caldas,El Salvador,Cacao,3.53,8.42
2017,Mayo,Valle del Cauca,Emiratos Árabes,Cacao,11.75,19.13
2017,Mayo,Cauca,Estados Unidos,Cacao,12.50,73.20
2017,Mayo,Valle del Cauca,Estados Unidos,Cacao,5.15,18.56
2017,Mayo,Caldas,Guatemala,Cacao,1.06,2.71
2017,Mayo,Valle del Cauca,Guatemala,Cacao,0.51,1.24
2017,Mayo,Valle del Cauca,Haití,Cacao,72.38,113.42
2017,Mayo,Valle del Cauca,Honduras,Cacao,0.26,0.76
2017,Mayo,Valle del Cauca,Jamaica,Cacao,8.87,24.22
2017,Mayo,Caldas,Panamá,Cacao,3.86,10.62
2017,Mayo,Valle del Cauca,Panamá,Cacao,12.83,45.92
2017,Mayo,Caldas,Perú,Cacao,21.54,43.52
2017,Mayo,Cundinamarca,Perú,Cacao,0.75,9.98
2017,Mayo,Valle del Cauca,Perú,Cacao,14.69,45.92
2017,Mayo,Valle del Cauca,Puerto Rico,Cacao,6.17,29.83
2017,Mayo,Valle del Cauca,República Dominicana,Cacao,26.48,41.01
2017,Mayo,Valle del Cauca,Otros,Cacao,221.66,290.77
2017,Mayo,Antioquia,Ecuador,Cacao,124.42,567.57
2017,Mayo,Caldas,Ecuador,Cacao,31.45,68.66
2017,Mayo,Valle del Cauca,Ecuador,Cacao,80.64,277.30
2017,Mayo,Antioquia,Aruba,Cacao,3.16,12.21
2017,Mayo,Antioquia,Barbados,Cacao,0.95,2.97
2017,Mayo,Antioquia,Otros,Cacao,6.73,20.34
2017,Mayo,Antioquia,Canadá,Cacao,2.69,9.85
2017,Mayo,Bogotá,Canadá,Cacao,16.92,74.04
2017,Mayo,Antioquia,Corea,Cacao,20.40,165.59
2017,Mayo,Antioquia,Costa Rica,Cacao,44.87,266.09
2017,Mayo,Caldas,Costa Rica,Cacao,9.13,26.54
2017,Mayo,Antioquia,Cuba,Cacao,2.02,4.67
2017,Mayo,Antioquia,Curazao,Cacao,3.16,10.48
2017,Mayo,Antioquia,El Salvador,Cacao,4.90,23.61
2017,Mayo,Antioquia,España,Cacao,0.01,0.00
2017,Mayo,Bogotá,España,Cacao,0.67,4.12
2017,Mayo,Bolívar,España,Cacao,0.14,0.70
2017,Mayo,Santander,España,Cacao,150.00,274.00
2017,Mayo,Valle del Cauca,España,Cacao,3.02,6.25
2017,Mayo,Antioquia,Estados Unidos,Cacao,255.17,1025.06
2017,Mayo,Caldas,Estados Unidos,Cacao,2.30,5.93
2017,Mayo,Santander,Otros,Cacao,100.00,201.10
2017,Mayo,Antioquia,Guatemala,Cacao,1.76,10.85
2017,Mayo,Caldas,Honduras,Cacao,19.34,41.02
2017,Mayo,Antioquia,México,Cacao,81.51,256.03
2017,Mayo,Bogotá,México,Cacao,42.88,240.04
2017,Mayo,Caldas,México,Cacao,2.45,7.28
2017,Mayo,Santander,México,Cacao,149.87,275.04
2017,Mayo,Antioquia,Países Bajos,Cacao,50.18,110.11
2017,Mayo,Huila,Países Bajos,Cacao,174.98,394.28
2017,Mayo,Tolima,Países Bajos,Cacao,75.29,195.19
2017,Mayo,Antioquia,Panamá,Cacao,56.47,228.35
2017,Mayo,Antioquia,Paraguay,Cacao,21.62,67.15
2017,Mayo,Antioquia,Perú,Cacao,42.66,105.25
2017,Mayo,Antioquia,Puerto Rico,Cacao,15.52,53.97
2017,Mayo,Caldas,Puerto Rico,Cacao,0.28,0.79
2017,Mayo,Caldas,República Dominicana,Cacao,13.53,44.50
2017,Mayo,Bogotá,Curazao,Cacao,0.03,0.00
2017,Abril,Bogotá,Arabia Saudita,Cacao,1.00,4.34
2017,Abril,Cauca,Australia,Cacao,0.21,11.82
2017,Abril,Bogotá,Estados Unidos,Cacao,118.08,807.74
2017,Abril,Cauca,Estados Unidos,Cacao,0.55,3.85
2017,Abril,Bogotá,Guatemala,Cacao,0.32,1.49
2017,Abril,Bogotá,Puerto Rico,Cacao,0.06,0.73
2017,Abril,Bogotá,Argentina,Cacao,151.98,688.25
2017,Abril,Caldas,Países Bajos,Cacao,100.10,280.28
2017,Abril,Bogotá,Reino Unido,Cacao,51.66,187.18
2017,Abril,Valle del Cauca,República Dominicana,Cacao,5.42,15.23
2017,Abril,Bogotá,Rusia   ,Cacao,75.22,343.44
2017,Abril,Bogotá,Trinidad y Tobago,Cacao,22.60,121.62
2017,Abril,Bogotá,Australia,Cacao,0.80,2.21
2017,Abril,Caldas,Bolivia,Cacao,1.09,2.85
2017,Abril,Valle del Cauca,Bolivia,Cacao,17.51,34.77
2017,Abril,Valle del Cauca,Costa Rica,Cacao,0.86,3.28
2017,Abril,Valle del Cauca,Cuba,Cacao,3.86,14.40
2017,Abril,Valle del Cauca,Chile,Cacao,12.08,26.88
2017,Abril,Antioquia,El Salvador,Cacao,4.55,12.35
2017,Abril,Caldas,El Salvador,Cacao,3.53,8.42
2017,Abril,Valle del Cauca,El Salvador,Cacao,6.04,12.62
2017,Abril,Valle del Cauca,Estados Unidos,Cacao,1.70,6.62
2017,Abril,Caldas,Guatemala,Cacao,1.37,3.59
2017,Abril,Valle del Cauca,Haití,Cacao,5.88,9.54
2017,Abril,Valle del Cauca,India,Cacao,15.65,25.70
2017,Abril,Valle del Cauca,Jamaica,Cacao,9.38,26.59
2017,Abril,Caldas,Nicaragua,Cacao,0.00,0.01
2017,Abril,Bogotá,Panamá,Cacao,8.48,30.62
2017,Abril,Caldas,Panamá,Cacao,0.88,3.38
2017,Abril,Valle del Cauca,Panamá,Cacao,12.25,36.32
2017,Abril,Bogotá,Perú,Cacao,0.03,0.56
2017,Abril,Caldas,Perú,Cacao,3.66,9.96
2017,Abril,Cundinamarca,Perú,Cacao,0.25,0.65
2017,Abril,Valle del Cauca,Perú,Cacao,7.83,37.27
2017,Abril,Valle del Cauca,Puerto Rico,Cacao,1.53,7.23
2017,Abril,Valle del Cauca,Otros,Cacao,155.47,209.98
2017,Abril,Antioquia,México,Cacao,49.20,124.97
2017,Abril,Valle del Cauca,Venezuela,Cacao,27.65,916.87
2017,Abril,Antioquia,Ecuador,Cacao,99.92,422.64
2017,Abril,Bogotá,Ecuador,Cacao,1.53,35.67
2017,Abril,Caldas,Ecuador,Cacao,8.82,19.56
2017,Abril,Valle del Cauca,Ecuador,Cacao,28.51,90.24
2017,Abril,Antioquia,Venezuela,Cacao,2.70,28.55
2017,Abril,Antioquia,Barbados,Cacao,0.81,2.80
2017,Abril,Bogotá,Brasil,Cacao,8.58,47.90
2017,Abril,Antioquia,Corea,Cacao,17.60,149.25
2017,Abril,Antioquia,Costa Rica,Cacao,9.23,54.05
2017,Abril,Caldas,Costa Rica,Cacao,9.52,30.12
2017,Abril,Antioquia,Cuba,Cacao,0.07,0.24
2017,Abril,Caldas,Curazao,Cacao,0.13,0.39
2017,Abril,Antioquia,Chile,Cacao,4.67,14.39
2017,Abril,Bogotá,España,Cacao,1.33,9.09
2017,Abril,Bogotá,Otros,Cacao,61.01,175.31
2017,Abril,Antioquia,Estados Unidos,Cacao,51.93,184.07
2017,Abril,Antioquia,Guatemala,Cacao,1.19,2.38
2017,Abril,Antioquia,Honduras,Cacao,9.34,19.07
2017,Abril,Caldas,Honduras,Cacao,12.56,27.41
2017,Abril,Antioquia,Japón,Cacao,20.00,82.00
2017,Abril,Santander,Otros,Cacao,50.00,101.00
2017,Abril,Bogotá,México,Cacao,19.88,121.15
2017,Abril,Caldas,México,Cacao,4.49,10.78
2017,Abril,Santander,México,Cacao,74.93,155.20
2017,Abril,Antioquia,Países Bajos,Cacao,40.00,207.01
2017,Abril,Antioquia,Panamá,Cacao,48.03,203.05
2017,Abril,Antioquia,Perú,Cacao,58.18,193.52
2017,Abril,Caldas,Puerto Rico,Cacao,0.37,1.74
2017,Abril,Antioquia,Reino Unido,Cacao,1.01,5.80
2017,Abril,Caldas,República Dominicana,Cacao,40.23,135.61
2017,Abril,Antioquia,Trinidad y Tobago,Cacao,9.22,33.36
2017,Abril,Caldas,Trinidad y Tobago,Cacao,0.90,2.01
2017,Abril,Atlántico,Aruba,Cacao,0.03,0.30
2017,Marzo,Bogotá,El Salvador,Cacao,0.27,0.97
2017,Abril,Antioquia,España,Cacao,0.02,0.02
2017,Marzo,Bogotá,Estados Unidos,Cacao,96.33,640.55
2017,Marzo,Bogotá,Guatemala,Cacao,0.10,0.51
2017,Marzo,Bogotá,Japón,Cacao,2.01,12.67
2017,Marzo,Bogotá,Países Bajos,Cacao,0.01,0.04
2017,Marzo,Bogotá,Panamá,Cacao,0.51,5.06
2017,Marzo,Bogotá,Puerto Rico,Cacao,0.51,5.74
2017,Marzo,Cundinamarca,Reino Unido,Cacao,0.03,0.15
2017,Marzo,Bogotá,Argentina,Cacao,216.94,851.08
2017,Marzo,Bogotá,Emiratos Árabes,Cacao,10.19,56.11
2017,Marzo,Santander,Países Bajos,Cacao,49.96,616.55
2017,Marzo,Bogotá,Reino Unido,Cacao,60.00,185.60
2017,Marzo,Bogotá,Rusia   ,Cacao,47.06,233.33
2017,Marzo,Bogotá,Trinidad y Tobago,Cacao,25.00,130.68
2017,Marzo,Valle del Cauca,Costa Rica,Cacao,1.42,5.21
2017,Marzo,Valle del Cauca,Cuba,Cacao,4.97,17.95
2017,Marzo,Valle del Cauca,Curazao,Cacao,0.08,0.26
2017,Marzo,Bogotá,Chile,Cacao,37.02,213.73
2017,Marzo,Antioquia,El Salvador,Cacao,8.44,45.63
2016,Octubre,Bogotá,Japón,Cacao,0.41,2.06
2017,Marzo,Caldas,El Salvador,Cacao,2.65,5.33
2017,Marzo,Valle del Cauca,El Salvador,Cacao,0.07,0.23
2017,Marzo,Valle del Cauca,Emiratos Árabes,Cacao,23.50,38.25
2017,Marzo,Valle del Cauca,Estados Unidos,Cacao,5.83,22.99
2017,Marzo,Valle del Cauca,Guatemala,Cacao,0.85,2.36
2017,Marzo,Valle del Cauca,Países Bajos,Cacao,12.00,56.43
2017,Marzo,Caldas,Panamá,Cacao,2.67,9.20
2017,Marzo,Valle del Cauca,Panamá,Cacao,1.46,12.16
2017,Marzo,Caldas,Perú,Cacao,10.46,20.60
2017,Marzo,Cundinamarca,Perú,Cacao,0.48,1.30
2017,Marzo,Valle del Cauca,Perú,Cacao,11.78,34.69
2017,Marzo,Valle del Cauca,Puerto Rico,Cacao,4.86,20.32
2017,Marzo,Valle del Cauca,República Dominicana,Cacao,33.28,100.30
2017,Marzo,Valle del Cauca,Otros,Cacao,265.05,349.35
2017,Marzo,Antioquia,Ecuador,Cacao,77.50,270.03
2017,Marzo,Caldas,Ecuador,Cacao,17.76,40.02
2017,Marzo,Valle del Cauca,Ecuador,Cacao,67.22,225.74
2017,Marzo,Valle del Cauca,Venezuela,Cacao,28.96,1082.45
2017,Marzo,Bogotá,Alemania,Cacao,8.45,30.50
2017,Marzo,Huila,Alemania,Cacao,12.50,36.25
2017,Marzo,Antioquia,Barbados,Cacao,0.95,3.47
2017,Marzo,Antioquia,Bolivia,Cacao,1.27,4.43
2017,Marzo,Caldas,Brasil,Cacao,0.00,0.00
2017,Marzo,Antioquia,Canadá,Cacao,13.46,41.71
2017,Marzo,Bogotá,Canadá,Cacao,16.75,75.59
2017,Marzo,Bogotá,México,Cacao,35.18,171.14
2017,Marzo,Antioquia,Costa Rica,Cacao,5.97,39.83
2017,Marzo,Caldas,Costa Rica,Cacao,11.18,35.44
2017,Marzo,Antioquia,Curazao,Cacao,1.21,4.48
2017,Marzo,Antioquia,Chile,Cacao,20.28,30.31
2017,Marzo,Antioquia,España,Cacao,7.68,31.21
2017,Marzo,Bogotá,España,Cacao,13.90,76.17
2017,Marzo,Bolívar,España,Cacao,0.34,2.73
2017,Marzo,Santander,España,Cacao,50.00,96.65
2017,Marzo,Antioquia,Estados Unidos,Cacao,130.24,462.64
